"","unique_id","site_spc","sitename","site_code","site_no","sector","geography","reeftype","watershed","year","transect_no","photo_no","original_photo_no","spc_no","CORAL","OI","MA","MA_noHALI","BCA","CCA","SAND","FCA","RUB","TURF","ACROP","ACROPARB","ACROST","ACROTBL","ASTRP","CAUL","COSC","CTEN","CYPH","DIPLO","ECHPO","ECHPHY","FAV","FAVT","FUNG","GAL","GON","GONIO","HYD","ISOP","LEPT","LEPTOR","LEPTOS","LOBOPH","MERU","MILL","MONT","MONTI","OXYP","PACHY","PAV","PLAT","POC","POR","PORCYL","PORMAS","PORRUS","PSAM","STYLO","SYMP","TURBIN","ANEM","Rock","SC","S","Z","ASP","BG","CHLDES","DYCTY","DICT","GLXU","HALI","NEOM","NOIDMAC","BCA1","CCA1","Sand","FCA1","Rubble","Tur","site_transect"
"2963","Masefau_1_4","Masefau_1","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,4,4,1,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,"Masefau_1"
"2964","Masefau_1_5","Masefau_1","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,5,5,1,0,0,20,0,0,0,20,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,40,0,20,"Masefau_1"
"2965","Masefau_1_6","Masefau_1","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,6,6,1,0,0,0,0,20,0,20,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,40,20,"Masefau_1"
"2966","Masefau_1_7","Masefau_1","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,7,7,1,0,0,0,0,0,0,20,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,40,"Masefau_1"
"2967","Masefau_1_8","Masefau_1","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,8,8,1,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,"Masefau_1"
"2968","Masefau_99_9","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,9,9,99,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,"Masefau_1"
"2969","Masefau_99_10","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,10,10,99,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,"Masefau_1"
"2970","Masefau_99_11","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,11,11,99,60,0,40,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,"Masefau_1"
"2971","Masefau_99_12","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,12,12,99,0,0,0,0,40,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,40,"Masefau_1"
"2972","Masefau_99_13","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,13,13,99,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,"Masefau_1"
"2973","Masefau_2_14","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,14,14,2,0,0,0,0,0,0,20,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,60,"Masefau_1"
"2974","Masefau_2_15","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,15,15,2,20,0,0,0,0,0,20,20,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,40,"Masefau_1"
"2975","Masefau_2_16","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,16,16,2,60,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Masefau_1"
"2976","Masefau_2_17","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,17,17,2,0,0,0,0,0,0,60,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,20,"Masefau_1"
"2977","Masefau_2_18","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,18,18,2,0,0,0,0,40,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,40,"Masefau_1"
"2978","Masefau_2_19","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,19,19,2,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,"Masefau_1"
"2979","Masefau_2_20","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,20,20,2,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,"Masefau_1"
"2980","Masefau_2_21","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,21,21,2,20,0,20,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,0,20,"Masefau_1"
"2981","Masefau_2_22","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,22,22,2,20,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,"Masefau_1"
"2982","Masefau_2_23","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,23,23,2,0,0,0,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,60,"Masefau_1"
"2983","Masefau_2_24","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,24,24,2,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,20,0,0,"Masefau_1"
"2984","Masefau_2_25","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,25,25,2,0,0,40,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,20,"Masefau_1"
"2985","Masefau_2_26","Masefau_2","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,1,26,26,2,0,0,20,0,20,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,0,40,"Masefau_1"
"2986","Masefau_99_27","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,27,1,99,0,0,0,0,0,0,20,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,40,"Masefau_2"
"2987","Masefau_99_28","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,28,2,99,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,"Masefau_2"
"2988","Masefau_99_29","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,29,3,99,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,"Masefau_2"
"2989","Masefau_3_30","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,30,4,3,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,"Masefau_2"
"2990","Masefau_3_31","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,31,5,3,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,"Masefau_2"
"2991","Masefau_3_32","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,32,6,3,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,"Masefau_2"
"2992","Masefau_3_33","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,33,7,3,40,0,20,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,"Masefau_2"
"2993","Masefau_3_34","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,34,8,3,20,0,0,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,"Masefau_2"
"2994","Masefau_3_35","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,35,9,3,0,0,40,20,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,20,0,0,20,"Masefau_2"
"2995","Masefau_3_36","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,36,10,3,20,0,0,0,20,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,60,"Masefau_2"
"2996","Masefau_3_37","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,37,11,3,0,0,40,0,20,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0,0,40,"Masefau_2"
"2997","Masefau_3_38","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,38,12,3,0,0,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,20,0,"Masefau_2"
"2998","Masefau_3_39","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,39,13,3,20,0,0,0,20,0,0,40,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,20,0,"Masefau_2"
"2999","Masefau_3_40","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,40,14,3,0,20,0,0,40,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,20,"Masefau_2"
"3000","Masefau_3_41","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,41,15,3,0,0,20,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,60,"Masefau_2"
"3001","Masefau_3_42","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,42,16,3,0,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,20,"Masefau_2"
"3002","Masefau_3_43","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,43,17,3,0,0,0,0,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,40,"Masefau_2"
"3003","Masefau_3_44","Masefau_3","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,44,18,3,0,0,0,0,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,20,"Masefau_2"
"3004","Masefau_99_45","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,45,19,99,0,0,20,0,20,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,60,"Masefau_2"
"3005","Masefau_99_46","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,46,20,99,0,0,20,0,20,0,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,40,"Masefau_2"
"3006","Masefau_99_47","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,47,21,99,0,0,0,0,0,0,20,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,40,"Masefau_2"
"3007","Masefau_99_48","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,48,22,99,0,0,20,20,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,60,"Masefau_2"
"3008","Masefau_99_49","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,49,23,99,0,0,20,0,0,20,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,20,0,40,"Masefau_2"
"3009","Masefau_4_50","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,50,24,4,20,0,20,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,60,"Masefau_2"
"3010","Masefau_4_51","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,51,25,4,0,0,40,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,20,0,20,"Masefau_2"
"3011","Masefau_4_52","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,2,52,26,4,40,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,"Masefau_2"
"3012","Masefau_4_53","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,53,1,4,20,0,0,0,40,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,"Masefau_3"
"3013","Masefau_4_54","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,54,2,4,0,0,20,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0,40,0,"Masefau_3"
"3014","Masefau_4_55","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,55,3,4,0,0,0,0,0,20,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,40,"Masefau_3"
"3015","Masefau_4_56","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,56,4,4,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,"Masefau_3"
"3016","Masefau_4_57","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,57,5,4,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,"Masefau_3"
"3017","Masefau_4_58","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,58,6,4,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,"Masefau_3"
"3018","Masefau_4_59","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,59,7,4,0,0,60,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,0,0,0,20,"Masefau_3"
"3019","Masefau_4_60","Masefau_4","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,60,8,4,0,0,0,0,0,40,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,20,"Masefau_3"
"3020","Masefau_99_61","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,61,9,99,0,0,40,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,20,0,20,"Masefau_3"
"3021","Masefau_99_62","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,62,10,99,0,0,40,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,20,"Masefau_3"
"3022","Masefau_99_63","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,63,11,99,0,0,20,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0,40,0,"Masefau_3"
"3023","Masefau_99_64","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,64,12,99,0,0,40,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,40,0,0,"Masefau_3"
"3024","Masefau_99_65","Masefau_99","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,65,13,99,0,0,0,0,20,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,60,0,20,"Masefau_3"
"3025","Masefau_5_66","Masefau_5","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,66,14,5,0,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,0,"Masefau_3"
"3026","Masefau_5_67","Masefau_5","Masefau","MASE","TUT-24","NE","North","North","Intermediate",2016,3,67,15,5,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,"Masefau_3"
